#
# national population in 10^6 people
# (commas in the country name have been replaced by ;)
#
iso,country,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ASM,American Samoa,0.055805999999999994,0.055739,0.05561699999999999,0.055461,0.055312,0.055197,0.055103,0.05504655555555555,0.0549901111111111,0.05493366666666665,0.0548772222222222,0.05484857777777776,0.05481993333333332,0.05479128888888889,0.054762644444444446,0.054734000000000005,0.054690600000000006,0.0546472,0.0546038,0.054560399999999995,0.054516999999999996,0.054465999999999994,0.054415,0.054363999999999996,0.054313,0.054262,0.0541928,0.0541236,0.054054399999999996,0.0539852,0.053916,0.053849799999999996,0.0537836,0.0537174,0.0536512,0.053585,0.053471,0.053357,0.053243,0.053129,0.053015,0.0528618,0.0527086,0.0525554,0.0524022,0.052249000000000004,0.0520552,0.0518614,0.051667599999999994,0.05147379999999999,0.05127999999999999,0.051029599999999994,0.0507792,0.05052879999999999,0.050278399999999994,0.050027999999999996,0.0497042,0.0493804,0.0490566,0.0487328,0.048409,0.048006,0.047603,0.0472,0.046797,0.046394,0.0459266,0.0454592,0.0449918,0.0445244,0.044057,0.043547,0.043037,0.042527,0.042017,0.041507,0.040977,0.040447000000000004,0.039917,0.039387000000000005,0.038857,0.038316800000000005,0.0377766,0.0372364,0.0366962,0.036156
ATA,Antarctica,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
ATF,French Southern Territories,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
ATG,Antigua and Barbuda,0.093571,0.09452,0.095425,0.096282,0.09711499999999999,0.097928,0.098728,0.09945822222222225,0.1001884444444445,0.10091866666666675,0.10164888888888901,0.10213911111111121,0.1026293333333334,0.1031195555555556,0.1036097777777778,0.1041,0.10396,0.10382,0.10368000000000001,0.10354000000000001,0.1034,0.10306,0.10272,0.10238,0.10204,0.1017,0.10134,0.10098,0.10062,0.10026,0.0999,0.09948,0.09906,0.09864,0.09822,0.0978,0.09718,0.09656,0.09594,0.09532,0.0947,0.09402,0.09334,0.09266,0.09198,0.0913,0.09068000000000001,0.09006,0.08944,0.08882,0.0882,0.08758,0.08696,0.08634,0.08571999999999999,0.0851,0.08456,0.08402,0.08348,0.08294,0.0824,0.08188,0.08136,0.08084,0.08032,0.0798,0.07922,0.07864,0.07805999999999999,0.07748,0.0769,0.0764,0.0759,0.0754,0.0749,0.0744,0.07382,0.07324,0.07265999999999999,0.07207999999999999,0.0715,0.07106,0.07062,0.07017999999999999,0.06974,0.0693
AUS,Australia,23.932499,24.262710000000002,24.584619,24.898153,25.2032,25.499881,25.788217000000003,26.0682151111111,26.3482132222222,26.6282113333333,26.9082094444444,27.22150755555552,27.53480566666664,27.84810377777776,28.16140188888888,28.4747,28.810859999999998,29.147019999999998,29.48318,29.81934,30.1555,30.48476,30.81402,31.14328,31.47254,31.8018,32.12586,32.44992,32.77398,33.09804,33.4221,33.73882,34.05554,34.37226,34.68898,35.0057,35.3105,35.6153,35.9201,36.2249,36.5297,36.81908,37.10846,37.397839999999995,37.687219999999996,37.9766,38.25046,38.524319999999996,38.79818,39.07204,39.3459,39.60634,39.86678,40.12722,40.38766,40.6481,40.89422,41.14034,41.38646,41.632580000000004,41.8787,42.108160000000005,42.33762,42.567080000000004,42.79654,43.026,43.23248,43.43896,43.64544,43.85192,44.0584,44.23028,44.40216,44.57404,44.74592,44.9178,45.05074,45.18368,45.31662,45.449560000000005,45.5825,45.63678,45.69106,45.745340000000006,45.799620000000004,45.8539
AUT,Austria,8.678666999999999,8.747306,8.819902,8.891383,8.955108000000001,9.0064,9.043072,9.054630666666668,9.066189333333334,9.077748000000001,9.089306666666669,9.108545333333335,9.127784000000002,9.147022666666667,9.166261333333333,9.1855,9.22486,9.26422,9.30358,9.34294,9.3823,9.42056,9.458820000000001,9.49708,9.535340000000001,9.5736,9.611780000000001,9.64996,9.68814,9.72632,9.7645,9.80092,9.83734,9.87376,9.91018,9.9466,9.97842,10.01024,10.042060000000001,10.07388,10.1057,10.13186,10.15802,10.18418,10.21034,10.2365,10.25916,10.28182,10.30448,10.32714,10.3498,10.37264,10.395480000000001,10.41832,10.44116,10.464,10.48914,10.514280000000001,10.53942,10.56456,10.5897,10.616240000000001,10.64278,10.66932,10.69586,10.7224,10.74588,10.76936,10.79284,10.816320000000001,10.8398,10.85612,10.872440000000001,10.88876,10.90508,10.9214,10.93066,10.93992,10.94918,10.958440000000001,10.9677,10.96804,10.96838,10.968720000000001,10.96906,10.9694
AZE,Azerbaijan,9.622741,9.736041,9.845316,9.949537,10.047719,10.139175,10.223344,10.240261333333326,10.25717866666665,10.274095999999975,10.2910133333333,10.283810666666641,10.27660799999998,10.26940533333332,10.26220266666666,10.255,10.261320000000001,10.26764,10.27396,10.28028,10.2866,10.28468,10.28276,10.280840000000001,10.278920000000001,10.277000000000001,10.26138,10.24576,10.23014,10.21452,10.1989,10.16878,10.13866,10.10854,10.07842,10.0483,10.00706,9.965819999999999,9.92458,9.88334,9.8421,9.79496,9.74782,9.70068,9.653540000000001,9.6064,9.555,9.5036,9.4522,9.4008,9.3494,9.2935,9.2376,9.1817,9.1258,9.0699,9.008700000000001,8.9475,8.8863,8.825099999999999,8.7639,8.6972,8.6305,8.5638,8.4971,8.4304,8.361360000000001,8.29232,8.22328,8.15424,8.0852,8.01742,7.9496400000000005,7.88186,7.81408,7.7463,7.68298,7.61966,7.5563400000000005,7.4930200000000005,7.4297,7.37106,7.31242,7.25378,7.19514,7.1365
BDI,Burundi,10.160034,10.488002,10.827010000000001,11.175379,11.530577000000001,11.890781,12.255429,12.2986591111111,12.3418892222222,12.385119333333302,12.428349444444402,12.409679555555522,12.391009666666642,12.37233977777776,12.35366988888888,12.335,12.38068,12.42636,12.47204,12.51772,12.5634,12.596499999999999,12.6296,12.6627,12.6958,12.7289,12.7518,12.7747,12.797600000000001,12.820500000000001,12.8434,12.846340000000001,12.84928,12.85222,12.85516,12.8581,12.83286,12.80762,12.78238,12.75714,12.7319,12.677999999999999,12.6241,12.5702,12.516300000000001,12.4624,12.3869,12.3114,12.235899999999999,12.1604,12.0849,11.99592,11.90694,11.81796,11.72898,11.64,11.54104,11.44208,11.34312,11.24416,11.1452,11.03552,10.92584,10.81616,10.70648,10.5968,10.47038,10.343960000000001,10.21754,10.09112,9.9647,9.82404,9.68338,9.542720000000001,9.40206,9.2614,9.10978,8.95816,8.80654,8.654919999999999,8.5033,8.34522,8.18714,8.02906,7.87098,7.7129
BEL,Belgium,11.287931,11.354407,11.419752,11.48218,11.539325999999999,11.589616,11.632334,11.666241333333325,11.700148666666651,11.734055999999978,11.767963333333302,11.808590666666642,11.849217999999981,11.889845333333321,11.93047266666666,11.9711,12.02244,12.07378,12.12512,12.17646,12.2278,12.278640000000001,12.32948,12.380320000000001,12.43116,12.482000000000001,12.53072,12.57944,12.628160000000001,12.67688,12.7256,12.76894,12.81228,12.85562,12.898959999999999,12.9423,12.979339999999999,13.01638,13.05342,13.09046,13.1275,13.15908,13.19066,13.22224,13.25382,13.2854,13.31466,13.343919999999999,13.37318,13.402439999999999,13.4317,13.46218,13.492659999999999,13.52314,13.553619999999999,13.5841,13.61606,13.648019999999999,13.67998,13.71194,13.7439,13.77578,13.80766,13.83954,13.87142,13.9033,13.93202,13.96074,13.989460000000001,14.018180000000001,14.0469,14.069920000000002,14.09294,14.115960000000001,14.13898,14.162,14.1782,14.1944,14.210600000000001,14.2268,14.243,14.2438,14.2446,14.2454,14.2462,14.247
BEN,Benin,10.575961999999999,10.872072,11.175192,11.485035,11.801150999999999,12.123198,12.451031,12.5969831111111,12.7429352222222,12.888887333333301,13.034839444444401,13.14711155555552,13.25938366666664,13.371655777777761,13.48392788888888,13.5962,13.73766,13.87912,14.020579999999999,14.16204,14.3035,14.42944,14.55538,14.68132,14.80726,14.9332,15.04186,15.15052,15.259179999999999,15.36784,15.4765,15.56122,15.64594,15.73066,15.81538,15.9001,15.955960000000001,16.01182,16.06768,16.123540000000002,16.1794,16.20672,16.23404,16.26136,16.28868,16.316,16.320159999999998,16.32432,16.32848,16.33264,16.3368,16.32194,16.30708,16.29222,16.277359999999998,16.2625,16.229779999999998,16.19706,16.16434,16.13162,16.0989,16.04774,15.99658,15.94542,15.89426,15.8431,15.77382,15.70454,15.63526,15.56598,15.4967,15.408380000000001,15.32006,15.23174,15.143419999999999,15.0551,14.948459999999999,14.84182,14.73518,14.628540000000001,14.5219,14.39954,14.27718,14.15482,14.03246,13.9101
BES,Bonaire; Sint Eustatius and Saba,0.024571,0.025016999999999998,0.025399,0.025709,0.025983,0.026220999999999998,0.026445,0.0266321111111111,0.0268192222222222,0.0270063333333333,0.0271934444444444,0.02734375555555552,0.02749406666666664,0.027644377777777757,0.027794688888888877,0.027944999999999998,0.028069999999999998,0.028194999999999998,0.028319999999999998,0.028444999999999998,0.028569999999999998,0.0286654,0.0287608,0.028856200000000002,0.0289516,0.029047000000000003,0.029122600000000002,0.0291982,0.029273800000000003,0.0293494,0.029425,0.0294798,0.0295346,0.0295894,0.0296442,0.029699,0.029745,0.029791,0.029837,0.029883,0.029929,0.0299674,0.0300058,0.0300442,0.030082599999999998,0.030121,0.030165,0.030209,0.030253000000000002,0.030297,0.030341000000000003,0.030391400000000002,0.0304418,0.030492200000000004,0.030542600000000003,0.030593000000000002,0.030651,0.030709,0.030767,0.030824999999999998,0.030882999999999997,0.030943,0.031003,0.031062999999999997,0.031122999999999998,0.031183,0.031246799999999998,0.031310599999999994,0.0313744,0.0314382,0.031501999999999995,0.031572399999999994,0.0316428,0.0317132,0.0317836,0.031854,0.0319304,0.0320068,0.0320832,0.0321596,0.032236,0.03231,0.032384,0.032458,0.032532000000000005,0.032606
BFA,Burkina Faso,18.110616,18.64635,19.193236,19.751466,20.321382999999997,20.903278,21.497097,21.698941777777776,21.900786555555552,22.102631333333328,22.304476111111104,22.44114088888888,22.577805666666663,22.71447044444444,22.851135222222222,22.9878,23.2082,23.4286,23.649,23.8694,24.0898,24.29992,24.51004,24.72016,24.93028,25.1404,25.32802,25.515639999999998,25.70326,25.89088,26.0785,26.221999999999998,26.365499999999997,26.509,26.6525,26.796,26.88188,26.96776,27.05364,27.13952,27.2254,27.25508,27.28476,27.31444,27.34412,27.3738,27.3618,27.3498,27.3378,27.3258,27.3138,27.269840000000002,27.22588,27.18192,27.13796,27.094,27.018240000000002,26.94248,26.86672,26.79096,26.7152,26.60604,26.49688,26.387719999999998,26.27856,26.1694,26.02282,25.87624,25.72966,25.58308,25.4365,25.250719999999998,25.06494,24.87916,24.69338,24.5076,24.28614,24.06468,23.843220000000002,23.621760000000002,23.4003,23.151780000000002,22.90326,22.65474,22.406219999999998,22.1577
BGD,Bangladesh,156.25628700000001,157.977151,159.685421,161.376713,163.046173,164.68938300000002,166.303494,168.09026133333325,169.8770286666665,171.66379599999976,173.450563333333,174.8238306666664,176.1970979999998,177.5703653333332,178.94363266666662,180.3169,180.8844,181.4519,182.01940000000002,182.5869,183.1544,183.44528,183.73616,184.02704,184.31792000000002,184.6088,184.61656,184.62432,184.63208,184.63984000000002,184.6476,184.37162,184.09564,183.81966,183.54368,183.2677,182.72802,182.18833999999998,181.64866,181.10898,180.5693,179.80046,179.03162,178.26278,177.49394,176.7251,175.76246,174.79982,173.83718,172.87454,171.9119,170.79592,169.67994,168.56396,167.44798,166.332,165.07578,163.81956,162.56334,161.30712,160.0509,158.67812,157.30534,155.93256000000002,154.55978000000002,153.187,151.71774000000002,150.24848,148.77922,147.30996,145.8407,144.29842,142.75614,141.21386,139.67158,138.1293,136.5346,134.9399,133.3452,131.7505,130.1558,128.5281,126.9004,125.2727,123.64500000000001,122.0173
BGR,Bulgaria,7.199739,7.151948,7.102452,7.05161,7.0001169999999995,6.9484449999999995,6.896655,6.808326666666668,6.719998333333335,6.631670000000002,6.54334166666667,6.447553333333336,6.351765000000002,6.255976666666668,6.160188333333334,6.0644,5.98292,5.90144,5.81996,5.73848,5.657,5.57842,5.49984,5.42126,5.34268,5.2641,5.1907,5.1173,5.0439,4.9705,4.8971,4.82684,4.75658,4.68632,4.61606,4.5458,4.4773,4.408799999999999,4.3403,4.2718,4.2033,4.1364,4.0695,4.002599999999999,3.9356999999999998,3.8688,3.80278,3.73676,3.67074,3.60472,3.5387,3.47476,3.4108199999999997,3.34688,3.28294,3.219,3.159,3.0989999999999998,3.0389999999999997,2.9789999999999996,2.9189999999999996,2.8641199999999998,2.80924,2.7543599999999997,2.69948,2.6446,2.5952,2.5458000000000003,2.4964,2.447,2.3976,2.35366,2.30972,2.2657800000000003,2.2218400000000003,2.1779,2.13946,2.10102,2.06258,2.02414,1.9857,1.95242,1.91914,1.8858599999999999,1.85258,1.8193
BHR,Bahrain,1.371853,1.425793,1.494077,1.56944,1.6411639999999998,1.701583,1.7482950000000002,1.75584,1.763385,1.7709300000000001,1.778475,1.78778,1.797085,1.80639,1.815695,1.825,1.85608,1.88716,1.91824,1.94932,1.9804,2.01052,2.04064,2.07076,2.1008799999999996,2.131,2.15928,2.18756,2.21584,2.24412,2.2724,2.29782,2.32324,2.34866,2.37408,2.3995,2.42112,2.44274,2.46436,2.48598,2.5076,2.5254,2.5432,2.561,2.5788,2.5966,2.61088,2.62516,2.63944,2.6537200000000003,2.668,2.6789,2.6898,2.7007000000000003,2.7116000000000002,2.7225,2.73022,2.73794,2.74566,2.75338,2.7611,2.76598,2.77086,2.77574,2.78062,2.7855,2.78818,2.79086,2.79354,2.79622,2.7989,2.8004200000000004,2.80194,2.8034600000000003,2.80498,2.8065,2.8078600000000002,2.8092200000000003,2.81058,2.81194,2.8133,2.81454,2.81578,2.81702,2.81826,2.8195
