x,y,cell_area,ID_mrgd,name_merge
140.5,29.5,10796422144,61,"Pacific, Northwest"
140.5,29.5,10796422144,61,"Pacific, Northwest"
141.5,29.5,10796422144,61,"Pacific, Northwest"
141.5,29.5,10796422144,61,"Pacific, Northwest"
142.5,29.5,10796422144,61,"Pacific, Northwest"
142.5,29.5,10796422144,61,"Pacific, Northwest"
143.5,29.5,10796422144,61,"Pacific, Northwest"
143.5,29.5,10796422144,61,"Pacific, Northwest"
144.5,29.5,10796422144,61,"Pacific, Northwest"
144.5,29.5,10796422144,61,"Pacific, Northwest"
145.5,29.5,10796422144,61,"Pacific, Northwest"
145.5,29.5,10796422144,61,"Pacific, Northwest"
146.5,29.5,10796422144,61,"Pacific, Northwest"
146.5,29.5,10796422144,61,"Pacific, Northwest"
147.5,29.5,10796422144,61,"Pacific, Northwest"
147.5,29.5,10796422144,61,"Pacific, Northwest"
148.5,29.5,10796422144,61,"Pacific, Northwest"
148.5,29.5,10796422144,61,"Pacific, Northwest"
149.5,29.5,10796422144,61,"Pacific, Northwest"
149.5,29.5,10796422144,61,"Pacific, Northwest"
150.5,29.5,10796422144,61,"Pacific, Northwest"
150.5,29.5,10796422144,61,"Pacific, Northwest"
151.5,29.5,10796422144,61,"Pacific, Northwest"
151.5,29.5,10796422144,61,"Pacific, Northwest"
152.5,29.5,10796422144,61,"Pacific, Northwest"
152.5,29.5,10796422144,61,"Pacific, Northwest"
153.5,29.5,10796422144,61,"Pacific, Northwest"
153.5,29.5,10796422144,61,"Pacific, Northwest"
154.5,29.5,10796422144,61,"Pacific, Northwest"
154.5,29.5,10796422144,61,"Pacific, Northwest"
155.5,29.5,10796422144,61,"Pacific, Northwest"
155.5,29.5,10796422144,61,"Pacific, Northwest"
156.5,29.5,10796422144,61,"Pacific, Northwest"
156.5,29.5,10796422144,61,"Pacific, Northwest"
157.5,29.5,10796422144,61,"Pacific, Northwest"
157.5,29.5,10796422144,61,"Pacific, Northwest"
158.5,29.5,10796422144,61,"Pacific, Northwest"
158.5,29.5,10796422144,61,"Pacific, Northwest"
159.5,29.5,10796422144,61,"Pacific, Northwest"
159.5,29.5,10796422144,61,"Pacific, Northwest"
160.5,29.5,10796422144,61,"Pacific, Northwest"
160.5,29.5,10796422144,61,"Pacific, Northwest"
161.5,29.5,10796422144,61,"Pacific, Northwest"
161.5,29.5,10796422144,61,"Pacific, Northwest"
162.5,29.5,10796422144,61,"Pacific, Northwest"
162.5,29.5,10796422144,61,"Pacific, Northwest"
163.5,29.5,10796422144,61,"Pacific, Northwest"
163.5,29.5,10796422144,61,"Pacific, Northwest"
164.5,29.5,10796422144,61,"Pacific, Northwest"
164.5,29.5,10796422144,61,"Pacific, Northwest"
165.5,29.5,10796422144,61,"Pacific, Northwest"
165.5,29.5,10796422144,61,"Pacific, Northwest"
166.5,29.5,10796422144,61,"Pacific, Northwest"
166.5,29.5,10796422144,61,"Pacific, Northwest"
167.5,29.5,10796422144,61,"Pacific, Northwest"
167.5,29.5,10796422144,61,"Pacific, Northwest"
168.5,29.5,10796422144,61,"Pacific, Northwest"
168.5,29.5,10796422144,61,"Pacific, Northwest"
169.5,29.5,10796422144,61,"Pacific, Northwest"
169.5,29.5,10796422144,61,"Pacific, Northwest"
170.5,29.5,10796422144,61,"Pacific, Northwest"
170.5,29.5,10796422144,61,"Pacific, Northwest"
171.5,29.5,10796422144,61,"Pacific, Northwest"
171.5,29.5,10796422144,61,"Pacific, Northwest"
172.5,29.5,10796422144,61,"Pacific, Northwest"
172.5,29.5,10796422144,61,"Pacific, Northwest"
173.5,29.5,10796422144,61,"Pacific, Northwest"
173.5,29.5,10796422144,61,"Pacific, Northwest"
174.5,29.5,10796422144,61,"Pacific, Northwest"
174.5,29.5,10796422144,61,"Pacific, Northwest"
175.5,29.5,10796422144,61,"Pacific, Northwest"
175.5,29.5,10796422144,61,"Pacific, Northwest"
176.5,29.5,10796422144,61,"Pacific, Northwest"
176.5,29.5,10796422144,61,"Pacific, Northwest"
177.5,29.5,10796422144,61,"Pacific, Northwest"
177.5,29.5,10796422144,61,"Pacific, Northwest"
178.5,29.5,10796422144,61,"Pacific, Northwest"
178.5,29.5,10796422144,61,"Pacific, Northwest"
179.5,29.5,10796422144,61,"Pacific, Northwest"
179.5,29.5,10796422144,61,"Pacific, Northwest"
-179.5,28.5,10900959232,61,"Pacific, Northwest"
-179.5,28.5,10900959232,61,"Pacific, Northwest"
-178.5,28.5,10900959232,124,Insular Pacific-Hawaiian
-177.5,28.5,10900959232,124,Insular Pacific-Hawaiian
-176.5,28.5,10900959232,124,Insular Pacific-Hawaiian
-175.5,28.5,10900959232,124,Insular Pacific-Hawaiian
-174.5,28.5,10900959232,77,"Pacific, Eastern Central"
-173.5,28.5,10900959232,77,"Pacific, Eastern Central"
-172.5,28.5,10900959232,77,"Pacific, Eastern Central"
-171.5,28.5,10900959232,77,"Pacific, Eastern Central"
-170.5,28.5,10900959232,77,"Pacific, Eastern Central"
-169.5,28.5,10900959232,77,"Pacific, Eastern Central"
-168.5,28.5,10900959232,77,"Pacific, Eastern Central"
-167.5,28.5,10900959232,77,"Pacific, Eastern Central"
-166.5,28.5,10900959232,77,"Pacific, Eastern Central"
-165.5,28.5,10900959232,77,"Pacific, Eastern Central"
-164.5,28.5,10900959232,77,"Pacific, Eastern Central"
-163.5,28.5,10900959232,77,"Pacific, Eastern Central"
-162.5,28.5,10900959232,77,"Pacific, Eastern Central"
-161.5,28.5,10900959232,77,"Pacific, Eastern Central"
-160.5,28.5,10900959232,77,"Pacific, Eastern Central"
-159.5,28.5,10900959232,77,"Pacific, Eastern Central"
-158.5,28.5,10900959232,77,"Pacific, Eastern Central"
-157.5,28.5,10900959232,77,"Pacific, Eastern Central"
-156.5,28.5,10900959232,77,"Pacific, Eastern Central"
-155.5,28.5,10900959232,77,"Pacific, Eastern Central"
-154.5,28.5,10900959232,77,"Pacific, Eastern Central"
-153.5,28.5,10900959232,77,"Pacific, Eastern Central"
-152.5,28.5,10900959232,77,"Pacific, Eastern Central"
-151.5,28.5,10900959232,77,"Pacific, Eastern Central"
-150.5,28.5,10900959232,77,"Pacific, Eastern Central"
-149.5,28.5,10900959232,77,"Pacific, Eastern Central"
-148.5,28.5,10900959232,77,"Pacific, Eastern Central"
-147.5,28.5,10900959232,77,"Pacific, Eastern Central"
-146.5,28.5,10900959232,77,"Pacific, Eastern Central"
-145.5,28.5,10900959232,77,"Pacific, Eastern Central"
-144.5,28.5,10900959232,77,"Pacific, Eastern Central"
-143.5,28.5,10900959232,77,"Pacific, Eastern Central"
-142.5,28.5,10900959232,77,"Pacific, Eastern Central"
-141.5,28.5,10900959232,77,"Pacific, Eastern Central"
-140.5,28.5,10900959232,77,"Pacific, Eastern Central"
-139.5,28.5,10900959232,77,"Pacific, Eastern Central"
-138.5,28.5,10900959232,77,"Pacific, Eastern Central"
-137.5,28.5,10900959232,77,"Pacific, Eastern Central"
-136.5,28.5,10900959232,77,"Pacific, Eastern Central"
-135.5,28.5,10900959232,77,"Pacific, Eastern Central"
-134.5,28.5,10900959232,77,"Pacific, Eastern Central"
-133.5,28.5,10900959232,77,"Pacific, Eastern Central"
-132.5,28.5,10900959232,77,"Pacific, Eastern Central"
-131.5,28.5,10900959232,77,"Pacific, Eastern Central"
-130.5,28.5,10900959232,77,"Pacific, Eastern Central"
-129.5,28.5,10900959232,77,"Pacific, Eastern Central"
-128.5,28.5,10900959232,77,"Pacific, Eastern Central"
-127.5,28.5,10900959232,77,"Pacific, Eastern Central"
-126.5,28.5,10900959232,77,"Pacific, Eastern Central"
-125.5,28.5,10900959232,77,"Pacific, Eastern Central"
-124.5,28.5,10900959232,110,California Current
-123.5,28.5,10900959232,110,California Current
-122.5,28.5,10900959232,110,California Current
-121.5,28.5,10900959232,110,California Current
-120.5,28.5,10900959232,110,California Current
-119.5,28.5,10900959232,110,California Current
-118.5,28.5,10900959232,110,California Current
-117.5,28.5,10900959232,110,California Current
-116.5,28.5,10900959232,110,California Current
-115.5,28.5,10900959232,110,California Current
-114.5,28.5,9375255552,110,California Current
-113.5,28.5,1525703936,120,Gulf of California
-112.5,28.5,10900959232,120,Gulf of California
-111.5,28.5,5472380416,120,Gulf of California
-96.5,28.5,5472380416,121,Gulf of Mexico
-95.5,28.5,9375255552,121,Gulf of Mexico
-94.5,28.5,10900959232,121,Gulf of Mexico
-93.5,28.5,10900959232,121,Gulf of Mexico
-92.5,28.5,10900959232,121,Gulf of Mexico
-91.5,28.5,10900959232,121,Gulf of Mexico
-90.5,28.5,10900959232,121,Gulf of Mexico
-89.5,28.5,10900959232,121,Gulf of Mexico
-88.5,28.5,10900959232,121,Gulf of Mexico
-87.5,28.5,10900959232,121,Gulf of Mexico
-86.5,28.5,10900959232,121,Gulf of Mexico
-85.5,28.5,10900959232,121,Gulf of Mexico
-84.5,28.5,10900959232,121,Gulf of Mexico
-83.5,28.5,10900959232,121,Gulf of Mexico
-80.5,28.5,6976183296,119,Southeast U.S. Continental Shelf
-79.5,28.5,10900959232,119,Southeast U.S. Continental Shelf
-78.5,28.5,10900959232,119,Southeast U.S. Continental Shelf
-77.5,28.5,10900959232,31,"Atlantic, Western Central"
-76.5,28.5,10900959232,31,"Atlantic, Western Central"
-75.5,28.5,10900959232,31,"Atlantic, Western Central"
-74.5,28.5,10900959232,31,"Atlantic, Western Central"
-73.5,28.5,10900959232,31,"Atlantic, Western Central"
-72.5,28.5,10900959232,31,"Atlantic, Western Central"
-71.5,28.5,10900959232,31,"Atlantic, Western Central"
-70.5,28.5,10900959232,31,"Atlantic, Western Central"
-69.5,28.5,10900959232,31,"Atlantic, Western Central"
-68.5,28.5,10900959232,31,"Atlantic, Western Central"
-67.5,28.5,10900959232,31,"Atlantic, Western Central"
-66.5,28.5,10900959232,31,"Atlantic, Western Central"
-65.5,28.5,10900959232,31,"Atlantic, Western Central"
-64.5,28.5,10900959232,31,"Atlantic, Western Central"
-63.5,28.5,10900959232,31,"Atlantic, Western Central"
-62.5,28.5,10900959232,31,"Atlantic, Western Central"
-61.5,28.5,10900959232,31,"Atlantic, Western Central"
-60.5,28.5,10900959232,31,"Atlantic, Western Central"
-59.5,28.5,10900959232,31,"Atlantic, Western Central"
-58.5,28.5,10900959232,31,"Atlantic, Western Central"
-57.5,28.5,10900959232,31,"Atlantic, Western Central"
-56.5,28.5,10900959232,31,"Atlantic, Western Central"
-55.5,28.5,10900959232,31,"Atlantic, Western Central"
-54.5,28.5,10900959232,31,"Atlantic, Western Central"
-53.5,28.5,10900959232,31,"Atlantic, Western Central"
-52.5,28.5,10900959232,31,"Atlantic, Western Central"
-51.5,28.5,10900959232,31,"Atlantic, Western Central"
-50.5,28.5,10900959232,31,"Atlantic, Western Central"
-49.5,28.5,10900959232,31,"Atlantic, Western Central"
-48.5,28.5,10900959232,31,"Atlantic, Western Central"
-47.5,28.5,10900959232,31,"Atlantic, Western Central"
-46.5,28.5,10900959232,31,"Atlantic, Western Central"
-45.5,28.5,10900959232,31,"Atlantic, Western Central"
-44.5,28.5,10900959232,31,"Atlantic, Western Central"
-43.5,28.5,10900959232,31,"Atlantic, Western Central"
-42.5,28.5,10900959232,31,"Atlantic, Western Central"
-41.5,28.5,10900959232,31,"Atlantic, Western Central"
-40.5,28.5,10900959232,31,"Atlantic, Western Central"
-39.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-38.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-37.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-36.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-35.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-34.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-33.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-32.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-31.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-30.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-29.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-28.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-27.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-26.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-25.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-24.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-23.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-22.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-21.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-20.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-19.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-18.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-17.5,28.5,10900959232,34,"Atlantic, Eastern Central"
-16.5,28.5,10900959232,117,Canary Current
-15.5,28.5,10900959232,117,Canary Current
-14.5,28.5,10900959232,117,Canary Current
-13.5,28.5,10900959232,117,Canary Current
-12.5,28.5,9353354240,117,Canary Current
-11.5,28.5,5428578304,117,Canary Current
33.5,28.5,5472380416,123,Red Sea
34.5,28.5,5450479616,123,Red Sea
48.5,28.5,3902874624,122,Arabian Sea
49.5,28.5,10900959232,122,Arabian Sea
50.5,28.5,10900959232,122,Arabian Sea
51.5,28.5,1547604992,122,Arabian Sea
121.5,28.5,3924775680,118,East China Sea
122.5,28.5,10900959232,118,East China Sea
123.5,28.5,10900959232,118,East China Sea
124.5,28.5,10900959232,118,East China Sea
125.5,28.5,10900959232,118,East China Sea
126.5,28.5,10900959232,118,East China Sea
127.5,28.5,10900959232,118,East China Sea
128.5,28.5,10900959232,118,East China Sea
129.5,28.5,10900959232,115,Kuroshio Current
130.5,28.5,10900959232,115,Kuroshio Current
131.5,28.5,10900959232,115,Kuroshio Current
132.5,28.5,10900959232,115,Kuroshio Current
133.5,28.5,10900959232,115,Kuroshio Current
134.5,28.5,10900959232,115,Kuroshio Current
135.5,28.5,10900959232,61,"Pacific, Northwest"
135.5,28.5,10900959232,61,"Pacific, Northwest"
136.5,28.5,10900959232,61,"Pacific, Northwest"
136.5,28.5,10900959232,61,"Pacific, Northwest"
137.5,28.5,10900959232,61,"Pacific, Northwest"
137.5,28.5,10900959232,61,"Pacific, Northwest"
138.5,28.5,10900959232,61,"Pacific, Northwest"
138.5,28.5,10900959232,61,"Pacific, Northwest"
139.5,28.5,10900959232,61,"Pacific, Northwest"
139.5,28.5,10900959232,61,"Pacific, Northwest"
140.5,28.5,10900959232,61,"Pacific, Northwest"
140.5,28.5,10900959232,61,"Pacific, Northwest"
141.5,28.5,10900959232,61,"Pacific, Northwest"
141.5,28.5,10900959232,61,"Pacific, Northwest"
142.5,28.5,10900959232,61,"Pacific, Northwest"
142.5,28.5,10900959232,61,"Pacific, Northwest"
143.5,28.5,10900959232,61,"Pacific, Northwest"
143.5,28.5,10900959232,61,"Pacific, Northwest"
144.5,28.5,10900959232,61,"Pacific, Northwest"
144.5,28.5,10900959232,61,"Pacific, Northwest"
145.5,28.5,10900959232,61,"Pacific, Northwest"
145.5,28.5,10900959232,61,"Pacific, Northwest"
146.5,28.5,10900959232,61,"Pacific, Northwest"
146.5,28.5,10900959232,61,"Pacific, Northwest"
147.5,28.5,10900959232,61,"Pacific, Northwest"
147.5,28.5,10900959232,61,"Pacific, Northwest"
148.5,28.5,10900959232,61,"Pacific, Northwest"
148.5,28.5,10900959232,61,"Pacific, Northwest"
149.5,28.5,10900959232,61,"Pacific, Northwest"
149.5,28.5,10900959232,61,"Pacific, Northwest"
150.5,28.5,10900959232,61,"Pacific, Northwest"
150.5,28.5,10900959232,61,"Pacific, Northwest"
151.5,28.5,10900959232,61,"Pacific, Northwest"
151.5,28.5,10900959232,61,"Pacific, Northwest"
152.5,28.5,10900959232,61,"Pacific, Northwest"
152.5,28.5,10900959232,61,"Pacific, Northwest"
153.5,28.5,10900959232,61,"Pacific, Northwest"
153.5,28.5,10900959232,61,"Pacific, Northwest"
154.5,28.5,10900959232,61,"Pacific, Northwest"
154.5,28.5,10900959232,61,"Pacific, Northwest"
155.5,28.5,10900959232,61,"Pacific, Northwest"
155.5,28.5,10900959232,61,"Pacific, Northwest"
156.5,28.5,10900959232,61,"Pacific, Northwest"
156.5,28.5,10900959232,61,"Pacific, Northwest"
157.5,28.5,10900959232,61,"Pacific, Northwest"
157.5,28.5,10900959232,61,"Pacific, Northwest"
158.5,28.5,10900959232,61,"Pacific, Northwest"
158.5,28.5,10900959232,61,"Pacific, Northwest"
159.5,28.5,10900959232,61,"Pacific, Northwest"
159.5,28.5,10900959232,61,"Pacific, Northwest"
160.5,28.5,10900959232,61,"Pacific, Northwest"
160.5,28.5,10900959232,61,"Pacific, Northwest"
161.5,28.5,10900959232,61,"Pacific, Northwest"
161.5,28.5,10900959232,61,"Pacific, Northwest"
162.5,28.5,10900959232,61,"Pacific, Northwest"
162.5,28.5,10900959232,61,"Pacific, Northwest"
163.5,28.5,10900959232,61,"Pacific, Northwest"
163.5,28.5,10900959232,61,"Pacific, Northwest"
164.5,28.5,10900959232,61,"Pacific, Northwest"
164.5,28.5,10900959232,61,"Pacific, Northwest"
165.5,28.5,10900959232,61,"Pacific, Northwest"
165.5,28.5,10900959232,61,"Pacific, Northwest"
166.5,28.5,10900959232,61,"Pacific, Northwest"
166.5,28.5,10900959232,61,"Pacific, Northwest"
167.5,28.5,10900959232,61,"Pacific, Northwest"
167.5,28.5,10900959232,61,"Pacific, Northwest"
168.5,28.5,10900959232,61,"Pacific, Northwest"
168.5,28.5,10900959232,61,"Pacific, Northwest"
169.5,28.5,10900959232,61,"Pacific, Northwest"
169.5,28.5,10900959232,61,"Pacific, Northwest"
170.5,28.5,10900959232,61,"Pacific, Northwest"
170.5,28.5,10900959232,61,"Pacific, Northwest"
171.5,28.5,10900959232,61,"Pacific, Northwest"
171.5,28.5,10900959232,61,"Pacific, Northwest"
172.5,28.5,10900959232,61,"Pacific, Northwest"
172.5,28.5,10900959232,61,"Pacific, Northwest"
173.5,28.5,10900959232,61,"Pacific, Northwest"
173.5,28.5,10900959232,61,"Pacific, Northwest"
174.5,28.5,10900959232,61,"Pacific, Northwest"
174.5,28.5,10900959232,61,"Pacific, Northwest"
175.5,28.5,10900959232,61,"Pacific, Northwest"
175.5,28.5,10900959232,61,"Pacific, Northwest"
176.5,28.5,10900959232,61,"Pacific, Northwest"
176.5,28.5,10900959232,61,"Pacific, Northwest"
177.5,28.5,10900959232,61,"Pacific, Northwest"
177.5,28.5,10900959232,61,"Pacific, Northwest"
178.5,28.5,10900959232,61,"Pacific, Northwest"
178.5,28.5,10900959232,61,"Pacific, Northwest"
179.5,28.5,10900959232,61,"Pacific, Northwest"
179.5,28.5,10900959232,61,"Pacific, Northwest"
-179.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-178.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-177.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-176.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-175.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-174.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-173.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-172.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-171.5,27.5,11002156032,124,Insular Pacific-Hawaiian
-170.5,27.5,11002156032,77,"Pacific, Eastern Central"
-169.5,27.5,11002156032,77,"Pacific, Eastern Central"
-168.5,27.5,11002156032,77,"Pacific, Eastern Central"
-167.5,27.5,11002156032,77,"Pacific, Eastern Central"
-166.5,27.5,11002156032,77,"Pacific, Eastern Central"
-165.5,27.5,11002156032,77,"Pacific, Eastern Central"
-164.5,27.5,11002156032,77,"Pacific, Eastern Central"
-163.5,27.5,11002156032,77,"Pacific, Eastern Central"
-162.5,27.5,11002156032,77,"Pacific, Eastern Central"
-161.5,27.5,11002156032,77,"Pacific, Eastern Central"
-160.5,27.5,11002156032,77,"Pacific, Eastern Central"
-159.5,27.5,11002156032,77,"Pacific, Eastern Central"
-158.5,27.5,11002156032,77,"Pacific, Eastern Central"
-157.5,27.5,11002156032,77,"Pacific, Eastern Central"
-156.5,27.5,11002156032,77,"Pacific, Eastern Central"
-155.5,27.5,11002156032,77,"Pacific, Eastern Central"
-154.5,27.5,11002156032,77,"Pacific, Eastern Central"
-153.5,27.5,11002156032,77,"Pacific, Eastern Central"
-152.5,27.5,11002156032,77,"Pacific, Eastern Central"
-151.5,27.5,11002156032,77,"Pacific, Eastern Central"
-150.5,27.5,11002156032,77,"Pacific, Eastern Central"
-149.5,27.5,11002156032,77,"Pacific, Eastern Central"
-148.5,27.5,11002156032,77,"Pacific, Eastern Central"
-147.5,27.5,11002156032,77,"Pacific, Eastern Central"
-146.5,27.5,11002156032,77,"Pacific, Eastern Central"
-145.5,27.5,11002156032,77,"Pacific, Eastern Central"
-144.5,27.5,11002156032,77,"Pacific, Eastern Central"
-143.5,27.5,11002156032,77,"Pacific, Eastern Central"
-142.5,27.5,11002156032,77,"Pacific, Eastern Central"
-141.5,27.5,11002156032,77,"Pacific, Eastern Central"
-140.5,27.5,11002156032,77,"Pacific, Eastern Central"
-139.5,27.5,11002156032,77,"Pacific, Eastern Central"
-138.5,27.5,11002156032,77,"Pacific, Eastern Central"
-137.5,27.5,11002156032,77,"Pacific, Eastern Central"
-136.5,27.5,11002156032,77,"Pacific, Eastern Central"
-135.5,27.5,11002156032,77,"Pacific, Eastern Central"
-134.5,27.5,11002156032,77,"Pacific, Eastern Central"
-133.5,27.5,11002156032,77,"Pacific, Eastern Central"
-132.5,27.5,11002156032,77,"Pacific, Eastern Central"
-131.5,27.5,11002156032,77,"Pacific, Eastern Central"
-130.5,27.5,11002156032,77,"Pacific, Eastern Central"
-129.5,27.5,11002156032,77,"Pacific, Eastern Central"
-128.5,27.5,11002156032,77,"Pacific, Eastern Central"
-127.5,27.5,11002156032,77,"Pacific, Eastern Central"
-126.5,27.5,11002156032,77,"Pacific, Eastern Central"
-125.5,27.5,11002156032,77,"Pacific, Eastern Central"
-124.5,27.5,11002156032,77,"Pacific, Eastern Central"
-123.5,27.5,11002156032,110,California Current
-122.5,27.5,11002156032,110,California Current
-121.5,27.5,11002156032,110,California Current
-120.5,27.5,11002156032,110,California Current
-119.5,27.5,11002156032,110,California Current
-118.5,27.5,11002156032,110,California Current
-117.5,27.5,11002156032,110,California Current
-116.5,27.5,11002156032,110,California Current
-115.5,27.5,11002156032,110,California Current
-114.5,27.5,3942003712,110,California Current
-112.5,27.5,4084417536,120,Gulf of California
-111.5,27.5,11002156032,120,Gulf of California
-110.5,27.5,6917738496,120,Gulf of California
-97.5,27.5,4659296768,121,Gulf of Mexico
-96.5,27.5,11002156032,121,Gulf of Mexico
-95.5,27.5,11002156032,121,Gulf of Mexico
-94.5,27.5,11002156032,121,Gulf of Mexico
-93.5,27.5,11002156032,121,Gulf of Mexico
-92.5,27.5,11002156032,121,Gulf of Mexico
-91.5,27.5,11002156032,121,Gulf of Mexico
-90.5,27.5,11002156032,121,Gulf of Mexico
-89.5,27.5,11002156032,121,Gulf of Mexico
-88.5,27.5,11002156032,121,Gulf of Mexico
-87.5,27.5,11002156032,121,Gulf of Mexico
-86.5,27.5,11002156032,121,Gulf of Mexico
-85.5,27.5,11002156032,121,Gulf of Mexico
-84.5,27.5,11002156032,121,Gulf of Mexico
-83.5,27.5,11002156032,121,Gulf of Mexico
-82.5,27.5,4659296768,121,Gulf of Mexico
-80.5,27.5,3242636288,119,Southeast U.S. Continental Shelf
-79.5,27.5,11002156032,119,Southeast U.S. Continental Shelf
-78.5,27.5,11002156032,119,Southeast U.S. Continental Shelf
-77.5,27.5,11002156032,31,"Atlantic, Western Central"
-76.5,27.5,11002156032,31,"Atlantic, Western Central"
-75.5,27.5,11002156032,31,"Atlantic, Western Central"
-74.5,27.5,11002156032,31,"Atlantic, Western Central"
-73.5,27.5,11002156032,31,"Atlantic, Western Central"
-72.5,27.5,11002156032,31,"Atlantic, Western Central"
-71.5,27.5,11002156032,31,"Atlantic, Western Central"
-70.5,27.5,11002156032,31,"Atlantic, Western Central"
-69.5,27.5,11002156032,31,"Atlantic, Western Central"
-68.5,27.5,11002156032,31,"Atlantic, Western Central"
-67.5,27.5,11002156032,31,"Atlantic, Western Central"
-66.5,27.5,11002156032,31,"Atlantic, Western Central"
-65.5,27.5,11002156032,31,"Atlantic, Western Central"
-64.5,27.5,11002156032,31,"Atlantic, Western Central"
-63.5,27.5,11002156032,31,"Atlantic, Western Central"
-62.5,27.5,11002156032,31,"Atlantic, Western Central"
-61.5,27.5,11002156032,31,"Atlantic, Western Central"
-60.5,27.5,11002156032,31,"Atlantic, Western Central"
-59.5,27.5,11002156032,31,"Atlantic, Western Central"
-58.5,27.5,11002156032,31,"Atlantic, Western Central"
-57.5,27.5,11002156032,31,"Atlantic, Western Central"
-56.5,27.5,11002156032,31,"Atlantic, Western Central"
-55.5,27.5,11002156032,31,"Atlantic, Western Central"
-54.5,27.5,11002156032,31,"Atlantic, Western Central"
-53.5,27.5,11002156032,31,"Atlantic, Western Central"
-52.5,27.5,11002156032,31,"Atlantic, Western Central"
-51.5,27.5,11002156032,31,"Atlantic, Western Central"
-50.5,27.5,11002156032,31,"Atlantic, Western Central"
-49.5,27.5,11002156032,31,"Atlantic, Western Central"
-48.5,27.5,11002156032,31,"Atlantic, Western Central"
-47.5,27.5,11002156032,31,"Atlantic, Western Central"
-46.5,27.5,11002156032,31,"Atlantic, Western Central"
-45.5,27.5,11002156032,31,"Atlantic, Western Central"
-44.5,27.5,11002156032,31,"Atlantic, Western Central"
-43.5,27.5,11002156032,31,"Atlantic, Western Central"
-42.5,27.5,11002156032,31,"Atlantic, Western Central"
-41.5,27.5,11002156032,31,"Atlantic, Western Central"
-40.5,27.5,11002156032,31,"Atlantic, Western Central"
-39.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-38.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-37.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-36.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-35.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-34.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-33.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-32.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-31.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-30.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-29.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-28.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-27.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-26.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-25.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-24.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-23.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-22.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-21.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-20.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-19.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-18.5,27.5,11002156032,34,"Atlantic, Eastern Central"
-17.5,27.5,11002156032,117,Canary Current
-16.5,27.5,11002156032,117,Canary Current
-15.5,27.5,11002156032,117,Canary Current
-14.5,27.5,11002156032,117,Canary Current
-13.5,27.5,8743713792,117,Canary Current
-12.5,27.5,841781056,117,Canary Current
33.5,27.5,4084417536,123,Red Sea
34.5,27.5,10160374784,123,Red Sea
35.5,27.5,6917738496,123,Red Sea
49.5,27.5,8743713792,122,Arabian Sea
50.5,27.5,11002156032,122,Arabian Sea
51.5,27.5,10160374784,122,Arabian Sea
52.5,27.5,2258441472,122,Arabian Sea
120.5,27.5,2258441472,118,East China Sea
