#
# national population in 10^6 people
# (commas in the country name have been replaced by ;)
#
iso,country,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ASM,American Samoa,0.055805999999999994,0.055739,0.05561699999999999,0.055461,0.055312,0.055197,0.055103,0.05504655555555555,0.0549901111111111,0.05493366666666665,0.0548772222222222,0.05484857777777776,0.05481993333333332,0.05479128888888889,0.054762644444444446,0.054734000000000005,0.054690600000000006,0.0546472,0.0546038,0.054560399999999995,0.054516999999999996,0.054465999999999994,0.054415,0.054363999999999996,0.054313,0.054262,0.0541928,0.0541236,0.054054399999999996,0.0539852,0.053916,0.053849799999999996,0.0537836,0.0537174,0.0536512,0.053585,0.053471,0.053357,0.053243,0.053129,0.053015,0.0528618,0.0527086,0.0525554,0.0524022,0.052249000000000004,0.0520552,0.0518614,0.051667599999999994,0.05147379999999999,0.05127999999999999,0.051029599999999994,0.0507792,0.05052879999999999,0.050278399999999994,0.050027999999999996,0.0497042,0.0493804,0.0490566,0.0487328,0.048409,0.048006,0.047603,0.0472,0.046797,0.046394,0.0459266,0.0454592,0.0449918,0.0445244,0.044057,0.043547,0.043037,0.042527,0.042017,0.041507,0.040977,0.040447000000000004,0.039917,0.039387000000000005,0.038857,0.038316800000000005,0.0377766,0.0372364,0.0366962,0.036156
ATA,Antarctica,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
ATF,French Southern Territories,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
ATG,Antigua and Barbuda,0.093571,0.09452,0.095425,0.096282,0.09711499999999999,0.097928,0.098728,0.0997915555555555,0.10085511111111098,0.10191866666666648,0.10298222222222198,0.10386577777777758,0.10474933333333318,0.10563288888888879,0.10651644444444439,0.1074,0.10769999999999999,0.108,0.1083,0.1086,0.1089,0.10894,0.10898,0.10902,0.10906,0.1091,0.10894,0.10878,0.10862,0.10846,0.1083,0.10808,0.10786,0.10764,0.10742,0.1072,0.10686,0.10652,0.10618,0.10584,0.1055,0.105,0.1045,0.10400000000000001,0.10350000000000001,0.10300000000000001,0.10254,0.10208,0.10162,0.10116,0.1007,0.10018,0.09966,0.09914,0.09862,0.0981,0.09758,0.09706000000000001,0.09654,0.09602000000000001,0.0955,0.095,0.0945,0.09400000000000001,0.09350000000000001,0.09300000000000001,0.09242000000000002,0.09184,0.09126000000000001,0.09068,0.0901,0.08936,0.08862,0.08788,0.08714000000000001,0.0864,0.08582000000000001,0.08524000000000001,0.08466,0.08408,0.0835,0.08278,0.08206000000000001,0.08134,0.08062,0.0799
AUS,Australia,23.932499,24.262710000000002,24.584619,24.898153,25.2032,25.499881,25.788217000000003,25.96498177777778,26.141746555555553,26.318511333333326,26.495276111111103,26.65174088888888,26.808205666666662,26.96467044444444,27.12113522222222,27.2776,27.4732,27.6688,27.8644,28.060000000000002,28.2556,28.4386,28.6216,28.8046,28.9876,29.1706,29.34532,29.52004,29.69476,29.86948,30.0442,30.21046,30.37672,30.54298,30.709239999999998,30.8755,31.02958,31.18366,31.33774,31.49182,31.6459,31.78536,31.92482,32.064280000000004,32.20374,32.3432,32.4692,32.5952,32.7212,32.8472,32.9732,33.08942,33.205639999999995,33.32186,33.43808,33.5543,33.66174,33.76918,33.87662,33.98406,34.0915,34.1901,34.2887,34.3873,34.4859,34.5845,34.669399999999996,34.7543,34.8392,34.9241,35.009,35.07082,35.13264,35.19446,35.256280000000004,35.3181,35.35414,35.39018,35.42622,35.46226,35.4983,35.475880000000004,35.45346,35.43104,35.40862,35.3862
AUT,Austria,8.678666999999999,8.747306,8.819902,8.891383,8.955108000000001,9.0064,9.043072,9.032208444444445,9.02134488888889,9.010481333333335,8.999617777777779,8.984374222222224,8.969130666666668,8.953887111111111,8.938643555555556,8.9234,8.931360000000002,8.93932,8.947280000000001,8.95524,8.9632,8.96848,8.97376,8.97904,8.98432,8.9896,8.993979999999999,8.99836,9.00274,9.00712,9.0115,9.013679999999999,9.01586,9.01804,9.02022,9.0224,9.0198,9.017199999999999,9.0146,9.011999999999999,9.0094,9.001159999999999,8.99292,8.984679999999999,8.97644,8.9682,8.95674,8.94528,8.933819999999999,8.92236,8.9109,8.9007,8.8905,8.8803,8.870099999999999,8.8599,8.85336,8.84682,8.84028,8.833739999999999,8.8272,8.823839999999999,8.82048,8.81712,8.81376,8.8104,8.8064,8.8024,8.798399999999999,8.7944,8.7904,8.78204,8.77368,8.76532,8.75696,8.7486,8.73644,8.72428,8.712119999999999,8.699959999999999,8.6878,8.670679999999999,8.653559999999999,8.63644,8.61932,8.6022
AZE,Azerbaijan,9.622741,9.736041,9.845316,9.949537,10.047719,10.139175,10.223344,10.249005777777775,10.27466755555555,10.300329333333325,10.3259911111111,10.33163288888888,10.33727466666666,10.34291644444444,10.34855822222222,10.3542,10.37146,10.388720000000001,10.40598,10.42324,10.4405,10.44934,10.45818,10.46702,10.47586,10.4847,10.4797,10.4747,10.4697,10.4647,10.4597,10.44002,10.42034,10.40066,10.38098,10.3613,10.33018,10.29906,10.26794,10.23682,10.2057,10.16826,10.13082,10.09338,10.05594,10.0185,9.97626,9.93402,9.891779999999999,9.84954,9.8073,9.7598,9.7123,9.6648,9.6173,9.5698,9.51622,9.46264,9.40906,9.35548,9.3019,9.24208,9.18226,9.122440000000001,9.06262,9.0028,8.93934,8.87588,8.81242,8.74896,8.6855,8.62274,8.55998,8.49722,8.43446,8.3717,8.31246,8.25322,8.19398,8.13474,8.0755,8.02026,7.96502,7.90978,7.85454,7.7993
BDI,Burundi,10.160034,10.488002,10.827010000000001,11.175379,11.530577000000001,11.890781,12.255429,12.324670222222224,12.39391144444445,12.463152666666677,12.532393888888901,12.553375111111121,12.574356333333341,12.59533755555556,12.61631877777778,12.6373,12.7181,12.7989,12.8797,12.9605,13.0413,13.109119999999999,13.17694,13.24476,13.31258,13.3804,13.437899999999999,13.4954,13.5529,13.6104,13.6679,13.7049,13.7419,13.7789,13.8159,13.8529,13.86114,13.86938,13.87762,13.88586,13.8941,13.87254,13.85098,13.82942,13.80786,13.7863,13.74116,13.69602,13.65088,13.60574,13.5606,13.4993,13.438,13.3767,13.3154,13.2541,13.17958,13.10506,13.03054,12.95602,12.8815,12.79288,12.70426,12.61564,12.52702,12.4384,12.32906,12.21972,12.11038,12.00104,11.8917,11.7646,11.6375,11.5104,11.3833,11.2562,11.11464,10.97308,10.831520000000001,10.689960000000001,10.5484,10.3968,10.2452,10.0936,9.942,9.7904
BEL,Belgium,11.287931,11.354407,11.419752,11.48218,11.539325999999999,11.589616,11.632334,11.644674666666674,11.65701533333335,11.669356000000025,11.6816966666667,11.68913733333336,11.69657800000002,11.704018666666679,11.71145933333334,11.7189,11.73962,11.76034,11.78106,11.801779999999999,11.8225,11.84108,11.85966,11.87824,11.89682,11.9154,11.93042,11.94544,11.960460000000001,11.975480000000001,11.9905,11.99938,12.00826,12.017140000000001,12.02602,12.0349,12.0364,12.0379,12.0394,12.0409,12.0424,12.03792,12.03344,12.02896,12.02448,12.02,12.012839999999999,12.00568,11.99852,11.99136,11.9842,11.97822,11.97224,11.96626,11.96028,11.9543,11.9503,11.9463,11.9423,11.9383,11.9343,11.93104,11.92778,11.92452,11.92126,11.918,11.912999999999998,11.908,11.902999999999999,11.898,11.892999999999999,11.88388,11.87476,11.865639999999999,11.85652,11.8474,11.83386,11.82032,11.80678,11.79324,11.7797,11.75424,11.72878,11.70332,11.67786,11.6524
BEN,Benin,10.575961999999999,10.872072,11.175192,11.485035,11.801150999999999,12.123198,12.451031,12.5991608888889,12.747290777777799,12.8954206666667,13.0435505555556,13.15980044444448,13.27605033333336,13.39230022222224,13.50855011111112,13.6248,13.77028,13.91576,14.06124,14.20672,14.3522,14.4826,14.613,14.743400000000001,14.873800000000001,15.0042,15.11772,15.23124,15.34476,15.45828,15.5718,15.66188,15.75196,15.84204,15.932120000000001,16.0222,16.0836,16.145,16.206400000000002,16.2678,16.3292,16.3623,16.395400000000002,16.4285,16.4616,16.4947,16.50484,16.51498,16.52512,16.53526,16.5454,16.536540000000002,16.52768,16.51882,16.50996,16.5011,16.4742,16.4473,16.4204,16.3935,16.3666,16.321199999999997,16.2758,16.2304,16.185000000000002,16.1396,16.0759,16.0122,15.948500000000001,15.8848,15.8211,15.737919999999999,15.65474,15.57156,15.488380000000001,15.4052,15.3034,15.201600000000001,15.0998,14.998000000000001,14.8962,14.77812,14.66004,14.54196,14.42388,14.3058
BES,Bonaire; Sint Eustatius and Saba,0.024571,0.025016999999999998,0.025399,0.025709,0.025983,0.026220999999999998,0.026445,0.0266321111111111,0.0268192222222222,0.0270063333333333,0.0271934444444444,0.02734375555555552,0.02749406666666664,0.027644377777777757,0.027794688888888877,0.027944999999999998,0.028069999999999998,0.028194999999999998,0.028319999999999998,0.028444999999999998,0.028569999999999998,0.0286654,0.0287608,0.028856200000000002,0.0289516,0.029047000000000003,0.029122600000000002,0.0291982,0.029273800000000003,0.0293494,0.029425,0.0294798,0.0295346,0.0295894,0.0296442,0.029699,0.029745,0.029791,0.029837,0.029883,0.029929,0.0299674,0.0300058,0.0300442,0.030082599999999998,0.030121,0.030165,0.030209,0.030253000000000002,0.030297,0.030341000000000003,0.030391400000000002,0.0304418,0.030492200000000004,0.030542600000000003,0.030593000000000002,0.030651,0.030709,0.030767,0.030824999999999998,0.030882999999999997,0.030943,0.031003,0.031062999999999997,0.031122999999999998,0.031183,0.031246799999999998,0.031310599999999994,0.0313744,0.0314382,0.031501999999999995,0.031572399999999994,0.0316428,0.0317132,0.0317836,0.031854,0.0319304,0.0320068,0.0320832,0.0321596,0.032236,0.03231,0.032384,0.032458,0.032532000000000005,0.032606
BFA,Burkina Faso,18.110616,18.64635,19.193236,19.751466,20.321382999999997,20.903278,21.497097,21.730641777777777,21.96418655555555,22.197731333333326,22.431276111111103,22.618080888888883,22.804885666666664,22.99169044444444,23.17849522222222,23.3653,23.63196,23.89862,24.16528,24.43194,24.6986,24.95742,25.21624,25.47506,25.73388,25.9927,26.23136,26.470019999999998,26.70868,26.94734,27.186,27.38246,27.57892,27.77538,27.97184,28.1683,28.30828,28.44826,28.58824,28.72822,28.8682,28.952360000000002,29.036520000000003,29.12068,29.20484,29.289,29.33068,29.37236,29.41404,29.45572,29.4974,29.505319999999998,29.51324,29.52116,29.52908,29.537,29.5103,29.4836,29.4569,29.4302,29.4035,29.340040000000002,29.276580000000003,29.21312,29.14966,29.0862,28.98178,28.87736,28.772940000000002,28.66852,28.5641,28.4162,28.2683,28.1204,27.9725,27.8246,27.63622,27.44784,27.25946,27.07108,26.8827,26.66224,26.44178,26.22132,26.00086,25.7804
BGD,Bangladesh,156.25628700000001,157.977151,159.685421,161.376713,163.046173,164.68938300000002,166.303494,168.332728,170.361962,172.391196,174.42043,176.161144,177.901858,179.64257200000003,181.38328600000003,183.12400000000002,184.01632,184.90864000000002,185.80096,186.69328000000002,187.5856,188.21108,188.83656,189.46204,190.08751999999998,190.713,191.06073999999998,191.40848,191.75621999999998,192.10396,192.4517,192.51721999999998,192.58274,192.64826,192.71378,192.7793,192.5781,192.3769,192.1757,191.9745,191.7733,191.33592000000002,190.89854,190.46116,190.02378,189.5864,188.94523999999998,188.30408,187.66291999999999,187.02176,186.3806,185.57281999999998,184.76504,183.95726,183.14948,182.3417,181.3785,180.4153,179.4521,178.4889,177.5257,176.42794,175.33018,174.23242,173.13466,172.0369,170.82152,169.60614,168.39076,167.17538000000002,165.96,164.64768,163.33536,162.02304,160.71072,159.3984,158.00698,156.61556000000002,155.22414,153.83272000000002,152.4413,150.98950000000002,149.5377,148.0859,146.6341,145.1823
BGR,Bulgaria,7.199739,7.151948,7.102452,7.05161,7.0001169999999995,6.9484449999999995,6.896655,6.8244266666666675,6.752198333333335,6.679970000000003,6.60774166666667,6.534773333333336,6.461805000000002,6.388836666666668,6.315868333333333,6.2429,6.179799999999999,6.1167,6.053599999999999,5.9905,5.9274,5.86656,5.80572,5.744879999999999,5.6840399999999995,5.6232,5.5663599999999995,5.509519999999999,5.45268,5.39584,5.3389999999999995,5.28414,5.22928,5.17442,5.11956,5.0647,5.01042,4.95614,4.90186,4.847580000000001,4.7933,4.73956,4.6858200000000005,4.63208,4.578340000000001,4.5246,4.470400000000001,4.4162,4.362,4.307799999999999,4.2536,4.20008,4.14656,4.09304,4.03952,3.986,3.93502,3.88404,3.83306,3.78208,3.7311,3.6834800000000003,3.63586,3.5882400000000003,3.54062,3.4930000000000003,3.4491600000000004,3.40532,3.3614800000000002,3.31764,3.2738,3.23368,3.19356,3.15344,3.11332,3.0732,3.03698,3.00076,2.96454,2.9283200000000003,2.8921,2.85968,2.82726,2.79484,2.76242,2.73
BHR,Bahrain,1.371853,1.425793,1.494077,1.56944,1.6411639999999998,1.701583,1.7482950000000002,1.74665111111111,1.74500722222222,1.74336333333333,1.74171944444444,1.737975555555552,1.734231666666664,1.730487777777776,1.726743888888888,1.723,1.74286,1.76272,1.78258,1.80244,1.8223,1.84144,1.8605800000000001,1.87972,1.8988600000000002,1.9180000000000001,1.9355600000000002,1.95312,1.97068,1.9882399999999998,2.0058,2.02082,2.03584,2.05086,2.06588,2.0809,2.09266,2.10442,2.11618,2.12794,2.1397,2.14806,2.1564200000000002,2.16478,2.17314,2.1815,2.1869400000000003,2.19238,2.19782,2.2032599999999998,2.2087,2.2114599999999998,2.21422,2.21698,2.2197400000000003,2.2225,2.2229200000000002,2.2233400000000003,2.22376,2.22418,2.2246,2.2231,2.2216,2.2201,2.2186,2.2171,2.21454,2.21198,2.2094199999999997,2.20686,2.2043,2.20158,2.19886,2.19614,2.19342,2.1907,2.18912,2.18754,2.18596,2.18438,2.1828,2.18232,2.18184,2.18136,2.18088,2.1804
