x,y,cell_area,ID_mrgd,NAME_EN
-179.5,89.5,107051584,18,Arctic Sea
-178.5,89.5,107166784,18,Arctic Sea
-177.5,89.5,107280176,18,Arctic Sea
-176.5,89.5,107390056,18,Arctic Sea
-175.5,89.5,107501784,18,Arctic Sea
-174.5,89.5,107614696,18,Arctic Sea
-173.5,89.5,107725048,18,Arctic Sea
-172.5,89.5,107834704,18,Arctic Sea
-171.5,89.5,107941784,18,Arctic Sea
-170.5,89.5,108041056,18,Arctic Sea
-169.5,89.5,108139400,18,Arctic Sea
-168.5,89.5,108236552,18,Arctic Sea
-167.5,89.5,108330240,18,Arctic Sea
-166.5,89.5,108425096,18,Arctic Sea
-165.5,89.5,108520080,18,Arctic Sea
-164.5,89.5,108614976,18,Arctic Sea
-163.5,89.5,108704744,18,Arctic Sea
-162.5,89.5,108756504,18,Arctic Sea
-161.5,89.5,108800816,18,Arctic Sea
-160.5,89.5,108845688,18,Arctic Sea
-159.5,89.5,108890728,18,Arctic Sea
-158.5,89.5,108930088,18,Arctic Sea
-157.5,89.5,108966376,18,Arctic Sea
-156.5,89.5,108997912,18,Arctic Sea
-155.5,89.5,109026848,18,Arctic Sea
-154.5,89.5,109056176,18,Arctic Sea
-153.5,89.5,109085904,18,Arctic Sea
-152.5,89.5,109115296,18,Arctic Sea
-151.5,89.5,109130448,18,Arctic Sea
-150.5,89.5,109140104,18,Arctic Sea
-149.5,89.5,109149928,18,Arctic Sea
-148.5,89.5,109159680,18,Arctic Sea
-147.5,89.5,109167200,18,Arctic Sea
-146.5,89.5,109173968,18,Arctic Sea
-145.5,89.5,109179160,18,Arctic Sea
-144.5,89.5,109178992,18,Arctic Sea
-143.5,89.5,109177440,18,Arctic Sea
-142.5,89.5,109175656,18,Arctic Sea
-141.5,89.5,109173664,18,Arctic Sea
-140.5,89.5,109170992,18,Arctic Sea
-139.5,89.5,109166848,18,Arctic Sea
-138.5,89.5,109162192,18,Arctic Sea
-137.5,89.5,109157096,18,Arctic Sea
-136.5,89.5,109151776,18,Arctic Sea
-135.5,89.5,109145832,18,Arctic Sea
-134.5,89.5,109139960,18,Arctic Sea
-133.5,89.5,109133800,18,Arctic Sea
-132.5,89.5,109128088,18,Arctic Sea
-131.5,89.5,109128912,18,Arctic Sea
-130.5,89.5,109132776,18,Arctic Sea
-129.5,89.5,109136480,18,Arctic Sea
-128.5,89.5,109140000,18,Arctic Sea
-127.5,89.5,109143336,18,Arctic Sea
-126.5,89.5,109146488,18,Arctic Sea
-125.5,89.5,109149464,18,Arctic Sea
-124.5,89.5,109152256,18,Arctic Sea
-123.5,89.5,109154864,18,Arctic Sea
-122.5,89.5,109157296,18,Arctic Sea
-121.5,89.5,109159544,18,Arctic Sea
-120.5,89.5,109161616,18,Arctic Sea
-119.5,89.5,109095936,18,Arctic Sea
-118.5,89.5,109093864,18,Arctic Sea
-117.5,89.5,109091632,18,Arctic Sea
-116.5,89.5,109089216,18,Arctic Sea
-115.5,89.5,109086624,18,Arctic Sea
-114.5,89.5,109083880,18,Arctic Sea
-113.5,89.5,109080952,18,Arctic Sea
-112.5,89.5,109077856,18,Arctic Sea
-111.5,89.5,109074576,18,Arctic Sea
-110.5,89.5,109071136,18,Arctic Sea
-109.5,89.5,109067520,18,Arctic Sea
-108.5,89.5,109063728,18,Arctic Sea
-107.5,89.5,109063032,18,Arctic Sea
-106.5,89.5,109068944,18,Arctic Sea
-105.5,89.5,109075320,18,Arctic Sea
-104.5,89.5,109081456,18,Arctic Sea
-103.5,89.5,109087704,18,Arctic Sea
-102.5,89.5,109093352,18,Arctic Sea
-101.5,89.5,109098856,18,Arctic Sea
-100.5,89.5,109103952,18,Arctic Sea
-99.5,89.5,109108528,18,Arctic Sea
-98.5,89.5,109111784,18,Arctic Sea
-97.5,89.5,109114416,18,Arctic Sea
-96.5,89.5,109116832,18,Arctic Sea
-95.5,89.5,109119016,18,Arctic Sea
-94.5,89.5,109119992,18,Arctic Sea
-93.5,89.5,109116056,18,Arctic Sea
-92.5,89.5,109110520,18,Arctic Sea
-91.5,89.5,109104248,18,Arctic Sea
-90.5,89.5,109095816,18,Arctic Sea
-89.5,89.5,109087280,18,Arctic Sea
-88.5,89.5,109078896,18,Arctic Sea
-87.5,89.5,109065288,18,Arctic Sea
-86.5,89.5,109038176,18,Arctic Sea
-85.5,89.5,109010736,18,Arctic Sea
-84.5,89.5,108983672,18,Arctic Sea
-83.5,89.5,108956976,18,Arctic Sea
-82.5,89.5,108927744,18,Arctic Sea
-81.5,89.5,108893872,18,Arctic Sea
-80.5,89.5,108856928,18,Arctic Sea
-79.5,89.5,108814400,18,Arctic Sea
-78.5,89.5,108772024,18,Arctic Sea
-77.5,89.5,108730176,18,Arctic Sea
-76.5,89.5,108681208,18,Arctic Sea
-75.5,89.5,108595832,18,Arctic Sea
-74.5,89.5,108505560,18,Arctic Sea
-73.5,89.5,108415208,18,Arctic Sea
-72.5,89.5,108324984,18,Arctic Sea
-71.5,89.5,108235816,18,Arctic Sea
-70.5,89.5,108143216,18,Arctic Sea
-69.5,89.5,108049440,18,Arctic Sea
-68.5,89.5,107954728,18,Arctic Sea
-67.5,89.5,107852216,18,Arctic Sea
-66.5,89.5,107747144,18,Arctic Sea
-65.5,89.5,107641392,18,Arctic Sea
-64.5,89.5,107533056,18,Arctic Sea
-63.5,89.5,107425816,18,Arctic Sea
-62.5,89.5,107320344,18,Arctic Sea
-61.5,89.5,107211384,18,Arctic Sea
-60.5,89.5,107100632,18,Arctic Sea
-59.5,89.5,106989136,18,Arctic Sea
-58.5,89.5,106876896,18,Arctic Sea
-57.5,89.5,106772696,18,Arctic Sea
-56.5,89.5,106685320,18,Arctic Sea
-55.5,89.5,106603312,18,Arctic Sea
-54.5,89.5,106517832,18,Arctic Sea
-53.5,89.5,106428280,18,Arctic Sea
-52.5,89.5,106334672,18,Arctic Sea
-51.5,89.5,106238016,18,Arctic Sea
-50.5,89.5,106141176,18,Arctic Sea
-49.5,89.5,106047096,18,Arctic Sea
-48.5,89.5,105970752,18,Arctic Sea
-47.5,89.5,105893216,18,Arctic Sea
-46.5,89.5,105811824,18,Arctic Sea
-45.5,89.5,105726584,18,Arctic Sea
-44.5,89.5,105651096,18,Arctic Sea
-43.5,89.5,105600208,18,Arctic Sea
-42.5,89.5,105558848,18,Arctic Sea
-41.5,89.5,105525216,18,Arctic Sea
-40.5,89.5,105488016,18,Arctic Sea
-39.5,89.5,105457824,27,"Atlantic, Northeast"
-38.5,89.5,105435040,27,"Atlantic, Northeast"
-37.5,89.5,105410144,27,"Atlantic, Northeast"
-36.5,89.5,105395016,27,"Atlantic, Northeast"
-35.5,89.5,105401648,27,"Atlantic, Northeast"
-34.5,89.5,105412288,27,"Atlantic, Northeast"
-33.5,89.5,105422888,27,"Atlantic, Northeast"
-32.5,89.5,105433448,27,"Atlantic, Northeast"
-31.5,89.5,105443976,27,"Atlantic, Northeast"
-30.5,89.5,105454472,27,"Atlantic, Northeast"
-29.5,89.5,105399928,27,"Atlantic, Northeast"
-28.5,89.5,105389016,27,"Atlantic, Northeast"
-27.5,89.5,105378072,27,"Atlantic, Northeast"
-26.5,89.5,105367072,27,"Atlantic, Northeast"
-25.5,89.5,105356056,27,"Atlantic, Northeast"
-24.5,89.5,105344992,27,"Atlantic, Northeast"
-23.5,89.5,105337936,27,"Atlantic, Northeast"
-22.5,89.5,105352672,27,"Atlantic, Northeast"
-21.5,89.5,105376888,27,"Atlantic, Northeast"
-20.5,89.5,105398976,27,"Atlantic, Northeast"
-19.5,89.5,105428368,27,"Atlantic, Northeast"
-18.5,89.5,105464680,27,"Atlantic, Northeast"
-17.5,89.5,105497448,27,"Atlantic, Northeast"
-16.5,89.5,105538048,27,"Atlantic, Northeast"
-15.5,89.5,105588344,27,"Atlantic, Northeast"
-14.5,89.5,105663632,27,"Atlantic, Northeast"
-13.5,89.5,105748840,27,"Atlantic, Northeast"
-12.5,89.5,105830168,27,"Atlantic, Northeast"
-11.5,89.5,105907616,27,"Atlantic, Northeast"
-10.5,89.5,105983904,27,"Atlantic, Northeast"
-9.5,89.5,106078232,27,"Atlantic, Northeast"
-8.5,89.5,106175368,27,"Atlantic, Northeast"
-7.5,89.5,106272304,27,"Atlantic, Northeast"
-6.5,89.5,106366208,27,"Atlantic, Northeast"
-5.5,89.5,106455992,27,"Atlantic, Northeast"
-4.5,89.5,106541680,27,"Atlantic, Northeast"
-3.5,89.5,106623856,27,"Atlantic, Northeast"
-2.5,89.5,106711600,27,"Atlantic, Northeast"
-1.5,89.5,106818888,27,"Atlantic, Northeast"
-0.5,89.5,106935616,27,"Atlantic, Northeast"
0.5,89.5,107051584,27,"Atlantic, Northeast"
1.5,89.5,107166784,27,"Atlantic, Northeast"
2.5,89.5,107280176,27,"Atlantic, Northeast"
3.5,89.5,107390056,27,"Atlantic, Northeast"
4.5,89.5,107501784,27,"Atlantic, Northeast"
5.5,89.5,107614696,27,"Atlantic, Northeast"
6.5,89.5,107725048,27,"Atlantic, Northeast"
7.5,89.5,107834704,27,"Atlantic, Northeast"
8.5,89.5,107941784,27,"Atlantic, Northeast"
9.5,89.5,108041056,27,"Atlantic, Northeast"
10.5,89.5,108139400,27,"Atlantic, Northeast"
11.5,89.5,108236552,27,"Atlantic, Northeast"
12.5,89.5,108330240,27,"Atlantic, Northeast"
13.5,89.5,108425096,27,"Atlantic, Northeast"
14.5,89.5,108520080,27,"Atlantic, Northeast"
15.5,89.5,108614976,27,"Atlantic, Northeast"
16.5,89.5,108704744,27,"Atlantic, Northeast"
17.5,89.5,108756504,27,"Atlantic, Northeast"
18.5,89.5,108800816,27,"Atlantic, Northeast"
19.5,89.5,108845688,27,"Atlantic, Northeast"
20.5,89.5,108890728,27,"Atlantic, Northeast"
21.5,89.5,108930088,27,"Atlantic, Northeast"
22.5,89.5,108966376,27,"Atlantic, Northeast"
23.5,89.5,108997912,27,"Atlantic, Northeast"
24.5,89.5,109026848,27,"Atlantic, Northeast"
25.5,89.5,109056176,27,"Atlantic, Northeast"
26.5,89.5,109085904,27,"Atlantic, Northeast"
27.5,89.5,109115296,27,"Atlantic, Northeast"
28.5,89.5,109130448,27,"Atlantic, Northeast"
29.5,89.5,109140104,27,"Atlantic, Northeast"
30.5,89.5,109149928,27,"Atlantic, Northeast"
31.5,89.5,109159680,27,"Atlantic, Northeast"
32.5,89.5,109167200,27,"Atlantic, Northeast"
33.5,89.5,109173968,27,"Atlantic, Northeast"
34.5,89.5,109179160,27,"Atlantic, Northeast"
35.5,89.5,109178992,27,"Atlantic, Northeast"
36.5,89.5,109177440,27,"Atlantic, Northeast"
37.5,89.5,109175656,27,"Atlantic, Northeast"
38.5,89.5,109173664,27,"Atlantic, Northeast"
39.5,89.5,109170992,27,"Atlantic, Northeast"
40.5,89.5,109166848,27,"Atlantic, Northeast"
41.5,89.5,109162192,27,"Atlantic, Northeast"
42.5,89.5,109157096,27,"Atlantic, Northeast"
43.5,89.5,109151776,27,"Atlantic, Northeast"
44.5,89.5,109145832,27,"Atlantic, Northeast"
45.5,89.5,109139960,27,"Atlantic, Northeast"
46.5,89.5,109133800,27,"Atlantic, Northeast"
47.5,89.5,109128088,27,"Atlantic, Northeast"
48.5,89.5,109128912,27,"Atlantic, Northeast"
49.5,89.5,109132776,27,"Atlantic, Northeast"
50.5,89.5,109136480,27,"Atlantic, Northeast"
51.5,89.5,109140000,27,"Atlantic, Northeast"
52.5,89.5,109143336,27,"Atlantic, Northeast"
53.5,89.5,109146488,27,"Atlantic, Northeast"
54.5,89.5,109149464,27,"Atlantic, Northeast"
55.5,89.5,109152256,27,"Atlantic, Northeast"
56.5,89.5,109154864,27,"Atlantic, Northeast"
57.5,89.5,109157296,27,"Atlantic, Northeast"
58.5,89.5,109159544,27,"Atlantic, Northeast"
59.5,89.5,109161616,27,"Atlantic, Northeast"
60.5,89.5,109095936,27,"Atlantic, Northeast"
61.5,89.5,109093864,27,"Atlantic, Northeast"
62.5,89.5,109091632,27,"Atlantic, Northeast"
63.5,89.5,109089216,27,"Atlantic, Northeast"
64.5,89.5,109086624,27,"Atlantic, Northeast"
65.5,89.5,109083880,27,"Atlantic, Northeast"
66.5,89.5,109080952,27,"Atlantic, Northeast"
67.5,89.5,109077856,27,"Atlantic, Northeast"
68.5,89.5,109074576,27,"Atlantic, Northeast"
69.5,89.5,109071136,18,Arctic Sea
70.5,89.5,109067520,18,Arctic Sea
71.5,89.5,109063728,18,Arctic Sea
72.5,89.5,109063032,18,Arctic Sea
73.5,89.5,109068944,18,Arctic Sea
74.5,89.5,109075320,18,Arctic Sea
75.5,89.5,109081456,18,Arctic Sea
76.5,89.5,109087704,18,Arctic Sea
77.5,89.5,109093352,18,Arctic Sea
78.5,89.5,109098856,18,Arctic Sea
79.5,89.5,109103952,18,Arctic Sea
80.5,89.5,109108528,18,Arctic Sea
81.5,89.5,109111784,18,Arctic Sea
82.5,89.5,109114416,18,Arctic Sea
83.5,89.5,109116832,18,Arctic Sea
84.5,89.5,109119016,18,Arctic Sea
85.5,89.5,109119992,18,Arctic Sea
86.5,89.5,109116056,18,Arctic Sea
87.5,89.5,109110520,18,Arctic Sea
88.5,89.5,109104248,18,Arctic Sea
89.5,89.5,109095816,18,Arctic Sea
90.5,89.5,109087280,18,Arctic Sea
91.5,89.5,109078896,18,Arctic Sea
92.5,89.5,109065288,18,Arctic Sea
93.5,89.5,109038176,18,Arctic Sea
94.5,89.5,109010736,18,Arctic Sea
95.5,89.5,108983672,18,Arctic Sea
96.5,89.5,108956976,18,Arctic Sea
97.5,89.5,108927744,18,Arctic Sea
98.5,89.5,108893872,18,Arctic Sea
99.5,89.5,108856928,18,Arctic Sea
100.5,89.5,108814400,18,Arctic Sea
101.5,89.5,108772024,18,Arctic Sea
102.5,89.5,108730176,18,Arctic Sea
103.5,89.5,108681208,18,Arctic Sea
104.5,89.5,108595832,18,Arctic Sea
105.5,89.5,108505560,18,Arctic Sea
106.5,89.5,108415208,18,Arctic Sea
107.5,89.5,108324984,18,Arctic Sea
108.5,89.5,108235816,18,Arctic Sea
109.5,89.5,108143216,18,Arctic Sea
110.5,89.5,108049440,18,Arctic Sea
111.5,89.5,107954728,18,Arctic Sea
112.5,89.5,107852216,18,Arctic Sea
113.5,89.5,107747144,18,Arctic Sea
114.5,89.5,107641392,18,Arctic Sea
115.5,89.5,107533056,18,Arctic Sea
116.5,89.5,107425816,18,Arctic Sea
117.5,89.5,107320344,18,Arctic Sea
118.5,89.5,107211384,18,Arctic Sea
119.5,89.5,107100632,18,Arctic Sea
120.5,89.5,106989136,18,Arctic Sea
121.5,89.5,106876896,18,Arctic Sea
122.5,89.5,106772696,18,Arctic Sea
123.5,89.5,106685320,18,Arctic Sea
124.5,89.5,106603312,18,Arctic Sea
125.5,89.5,106517832,18,Arctic Sea
126.5,89.5,106428280,18,Arctic Sea
127.5,89.5,106334672,18,Arctic Sea
128.5,89.5,106238016,18,Arctic Sea
129.5,89.5,106141176,18,Arctic Sea
130.5,89.5,106047096,18,Arctic Sea
131.5,89.5,105970752,18,Arctic Sea
132.5,89.5,105893216,18,Arctic Sea
133.5,89.5,105811824,18,Arctic Sea
134.5,89.5,105726584,18,Arctic Sea
135.5,89.5,105651096,18,Arctic Sea
136.5,89.5,105600208,18,Arctic Sea
137.5,89.5,105558848,18,Arctic Sea
138.5,89.5,105525216,18,Arctic Sea
139.5,89.5,105488016,18,Arctic Sea
140.5,89.5,105457824,18,Arctic Sea
141.5,89.5,105435040,18,Arctic Sea
142.5,89.5,105410144,18,Arctic Sea
143.5,89.5,105395016,18,Arctic Sea
144.5,89.5,105401648,18,Arctic Sea
145.5,89.5,105412288,18,Arctic Sea
146.5,89.5,105422888,18,Arctic Sea
147.5,89.5,105433448,18,Arctic Sea
148.5,89.5,105443976,18,Arctic Sea
149.5,89.5,105454472,18,Arctic Sea
150.5,89.5,105399928,18,Arctic Sea
151.5,89.5,105389016,18,Arctic Sea
152.5,89.5,105378072,18,Arctic Sea
153.5,89.5,105367072,18,Arctic Sea
154.5,89.5,105356056,18,Arctic Sea
155.5,89.5,105344992,18,Arctic Sea
156.5,89.5,105337936,18,Arctic Sea
157.5,89.5,105352672,18,Arctic Sea
158.5,89.5,105376888,18,Arctic Sea
159.5,89.5,105398976,18,Arctic Sea
160.5,89.5,105428368,18,Arctic Sea
161.5,89.5,105464680,18,Arctic Sea
162.5,89.5,105497448,18,Arctic Sea
163.5,89.5,105538048,18,Arctic Sea
164.5,89.5,105588344,18,Arctic Sea
165.5,89.5,105663632,18,Arctic Sea
166.5,89.5,105748840,18,Arctic Sea
167.5,89.5,105830168,18,Arctic Sea
168.5,89.5,105907616,18,Arctic Sea
169.5,89.5,105983904,18,Arctic Sea
170.5,89.5,106078232,18,Arctic Sea
171.5,89.5,106175368,18,Arctic Sea
172.5,89.5,106272304,18,Arctic Sea
173.5,89.5,106366208,18,Arctic Sea
174.5,89.5,106455992,18,Arctic Sea
175.5,89.5,106541680,18,Arctic Sea
176.5,89.5,106623856,18,Arctic Sea
177.5,89.5,106711600,18,Arctic Sea
178.5,89.5,106818888,18,Arctic Sea
179.5,89.5,106935616,18,Arctic Sea
-179.5,88.5,324410656,18,Arctic Sea
-178.5,88.5,324453376,18,Arctic Sea
-177.5,88.5,324496128,18,Arctic Sea
-176.5,88.5,324539008,18,Arctic Sea
-175.5,88.5,324579040,18,Arctic Sea
-174.5,88.5,324617056,18,Arctic Sea
-173.5,88.5,324654112,18,Arctic Sea
-172.5,88.5,324689664,18,Arctic Sea
-171.5,88.5,324724800,18,Arctic Sea
-170.5,88.5,324758688,18,Arctic Sea
-169.5,88.5,324791136,18,Arctic Sea
-168.5,88.5,324821920,18,Arctic Sea
-167.5,88.5,324851232,18,Arctic Sea
-166.5,88.5,324874720,18,Arctic Sea
-165.5,88.5,324894976,18,Arctic Sea
-164.5,88.5,324914112,18,Arctic Sea
-163.5,88.5,324933056,18,Arctic Sea
-162.5,88.5,324948000,18,Arctic Sea
-161.5,88.5,324961952,18,Arctic Sea
-160.5,88.5,324975296,18,Arctic Sea
-159.5,88.5,324985920,18,Arctic Sea
-158.5,88.5,324997184,18,Arctic Sea
-157.5,88.5,325007584,18,Arctic Sea
-156.5,88.5,325016608,18,Arctic Sea
-155.5,88.5,325024288,18,Arctic Sea
-154.5,88.5,325028992,18,Arctic Sea
-153.5,88.5,325031392,18,Arctic Sea
-152.5,88.5,325032864,18,Arctic Sea
-151.5,88.5,325030688,18,Arctic Sea
-150.5,88.5,325026144,18,Arctic Sea
-149.5,88.5,325020768,18,Arctic Sea
-148.5,88.5,325013728,18,Arctic Sea
-147.5,88.5,325005952,18,Arctic Sea
-146.5,88.5,324997152,18,Arctic Sea
-145.5,88.5,324988096,18,Arctic Sea
-144.5,88.5,324978048,18,Arctic Sea
-143.5,88.5,324967712,18,Arctic Sea
-142.5,88.5,324956544,18,Arctic Sea
-141.5,88.5,324944352,18,Arctic Sea
-140.5,88.5,324931552,18,Arctic Sea
-139.5,88.5,324918016,18,Arctic Sea
-138.5,88.5,324904160,18,Arctic Sea
-137.5,88.5,324892768,18,Arctic Sea
-136.5,88.5,324881952,18,Arctic Sea
-135.5,88.5,324870976,18,Arctic Sea
-134.5,88.5,324859904,18,Arctic Sea
-133.5,88.5,324848736,18,Arctic Sea
-132.5,88.5,324837312,18,Arctic Sea
-131.5,88.5,324823808,18,Arctic Sea
-130.5,88.5,324810400,18,Arctic Sea
-129.5,88.5,324797440,18,Arctic Sea
-128.5,88.5,324784928,18,Arctic Sea
-127.5,88.5,324772768,18,Arctic Sea
-126.5,88.5,324760704,18,Arctic Sea
-125.5,88.5,324754368,18,Arctic Sea
-124.5,88.5,324753408,18,Arctic Sea
-123.5,88.5,324752448,18,Arctic Sea
-122.5,88.5,324751520,18,Arctic Sea
-121.5,88.5,324750560,18,Arctic Sea
-120.5,88.5,324749600,18,Arctic Sea
-119.5,88.5,324652736,18,Arctic Sea
-118.5,88.5,324653792,18,Arctic Sea
-117.5,88.5,324654816,18,Arctic Sea
-116.5,88.5,324655840,18,Arctic Sea
-115.5,88.5,324656896,18,Arctic Sea
-114.5,88.5,324657920,18,Arctic Sea
-113.5,88.5,324664320,18,Arctic Sea
-112.5,88.5,324676544,18,Arctic Sea
-111.5,88.5,324688896,18,Arctic Sea
-110.5,88.5,324701632,18,Arctic Sea
-109.5,88.5,324714880,18,Arctic Sea
-108.5,88.5,324728576,18,Arctic Sea
-107.5,88.5,324742368,18,Arctic Sea
-106.5,88.5,324754144,18,Arctic Sea
-105.5,88.5,324765664,18,Arctic Sea
-104.5,88.5,324777120,18,Arctic Sea
-103.5,88.5,324788512,18,Arctic Sea
-102.5,88.5,324799808,18,Arctic Sea
-101.5,88.5,324811680,18,Arctic Sea
-100.5,88.5,324826016,18,Arctic Sea
-99.5,88.5,324840096,18,Arctic Sea
-98.5,88.5,324853472,18,Arctic Sea
-97.5,88.5,324866336,18,Arctic Sea
-96.5,88.5,324878208,18,Arctic Sea
-95.5,88.5,324889344,18,Arctic Sea
-94.5,88.5,324900160,18,Arctic Sea
-93.5,88.5,324909984,18,Arctic Sea
-92.5,88.5,324919520,18,Arctic Sea
-91.5,88.5,324928064,18,Arctic Sea
-90.5,88.5,324935936,18,Arctic Sea
-89.5,88.5,324942208,18,Arctic Sea
-88.5,88.5,324947712,18,Arctic Sea
-87.5,88.5,324950944,18,Arctic Sea
-86.5,88.5,324950560,18,Arctic Sea
-85.5,88.5,324949152,18,Arctic Sea
-84.5,88.5,324945600,18,Arctic Sea
-83.5,88.5,324939136,18,Arctic Sea
-82.5,88.5,324931392,18,Arctic Sea
-81.5,88.5,324922368,18,Arctic Sea
-80.5,88.5,324912320,18,Arctic Sea
-79.5,88.5,324902912,18,Arctic Sea
-78.5,88.5,324890944,18,Arctic Sea
-77.5,88.5,324878368,18,Arctic Sea
-76.5,88.5,324864800,18,Arctic Sea
-75.5,88.5,324847168,18,Arctic Sea
-74.5,88.5,324829376,18,Arctic Sea
-73.5,88.5,324810560,18,Arctic Sea
-72.5,88.5,324788608,18,Arctic Sea
-71.5,88.5,324760800,18,Arctic Sea
-70.5,88.5,324731520,18,Arctic Sea
-69.5,88.5,324700672,18,Arctic Sea
-68.5,88.5,324668512,18,Arctic Sea
-67.5,88.5,324634912,18,Arctic Sea
-66.5,88.5,324600832,18,Arctic Sea
-65.5,88.5,324565376,18,Arctic Sea
-64.5,88.5,324528992,18,Arctic Sea
-63.5,88.5,324490560,18,Arctic Sea
-62.5,88.5,324449248,18,Arctic Sea
-61.5,88.5,324408160,18,Arctic Sea
-60.5,88.5,324367232,18,Arctic Sea
-59.5,88.5,324329024,18,Arctic Sea
-58.5,88.5,324291168,18,Arctic Sea
-57.5,88.5,324253664,18,Arctic Sea
-56.5,88.5,324215136,18,Arctic Sea
-55.5,88.5,324170560,18,Arctic Sea
-54.5,88.5,324124768,18,Arctic Sea
-53.5,88.5,324079648,18,Arctic Sea
-52.5,88.5,324040736,18,Arctic Sea
-51.5,88.5,324005344,18,Arctic Sea
-50.5,88.5,323970016,18,Arctic Sea
-49.5,88.5,323931296,18,Arctic Sea
-48.5,88.5,323887360,18,Arctic Sea
-47.5,88.5,323844480,18,Arctic Sea
-46.5,88.5,323805408,18,Arctic Sea
-45.5,88.5,323774784,18,Arctic Sea
-44.5,88.5,323747520,18,Arctic Sea
-43.5,88.5,323722944,18,Arctic Sea
-42.5,88.5,323690752,18,Arctic Sea
-41.5,88.5,323656480,18,Arctic Sea
-40.5,88.5,323625568,18,Arctic Sea
-39.5,88.5,323599904,27,"Atlantic, Northeast"
-38.5,88.5,323585248,27,"Atlantic, Northeast"
-37.5,88.5,323573088,27,"Atlantic, Northeast"
-36.5,88.5,323560768,27,"Atlantic, Northeast"
-35.5,88.5,323539840,27,"Atlantic, Northeast"
-34.5,88.5,323520928,27,"Atlantic, Northeast"
-33.5,88.5,323506688,27,"Atlantic, Northeast"
-32.5,88.5,323504160,27,"Atlantic, Northeast"
-31.5,88.5,323505632,27,"Atlantic, Northeast"
-30.5,88.5,323507136,27,"Atlantic, Northeast"
-29.5,88.5,323509632,27,"Atlantic, Northeast"
-28.5,88.5,323508160,27,"Atlantic, Northeast"
-27.5,88.5,323506656,27,"Atlantic, Northeast"
-26.5,88.5,323510432,27,"Atlantic, Northeast"
-25.5,88.5,323527200,27,"Atlantic, Northeast"
-24.5,88.5,323547168,27,"Atlantic, Northeast"
-23.5,88.5,323568800,27,"Atlantic, Northeast"
-22.5,88.5,323582880,27,"Atlantic, Northeast"
-21.5,88.5,323596320,27,"Atlantic, Northeast"
-20.5,88.5,323611840,27,"Atlantic, Northeast"
-19.5,88.5,323639232,27,"Atlantic, Northeast"
-18.5,88.5,323671712,27,"Atlantic, Northeast"
-17.5,88.5,323707104,27,"Atlantic, Northeast"
-16.5,88.5,323740672,27,"Atlantic, Northeast"
-15.5,88.5,323766784,27,"Atlantic, Northeast"
-14.5,88.5,323795264,27,"Atlantic, Northeast"
-13.5,88.5,323827168,27,"Atlantic, Northeast"
-12.5,88.5,323867968,27,"Atlantic, Northeast"
-11.5,88.5,323912352,27,"Atlantic, Northeast"
-10.5,88.5,323957664,27,"Atlantic, Northeast"
-9.5,88.5,323997984,27,"Atlantic, Northeast"
-8.5,88.5,324034848,27,"Atlantic, Northeast"
-7.5,88.5,324071584,27,"Atlantic, Northeast"
-6.5,88.5,324112000,27,"Atlantic, Northeast"
-5.5,88.5,324158912,27,"Atlantic, Northeast"
-4.5,88.5,324206272,27,"Atlantic, Northeast"
-3.5,88.5,324252320,27,"Atlantic, Northeast"
-2.5,88.5,324292576,27,"Atlantic, Northeast"
-1.5,88.5,324331648,27,"Atlantic, Northeast"
-0.5,88.5,324370912,27,"Atlantic, Northeast"
0.5,88.5,324410656,27,"Atlantic, Northeast"
1.5,88.5,324453376,27,"Atlantic, Northeast"
2.5,88.5,324496128,27,"Atlantic, Northeast"
3.5,88.5,324539008,27,"Atlantic, Northeast"
4.5,88.5,324579040,27,"Atlantic, Northeast"
5.5,88.5,324617056,27,"Atlantic, Northeast"
6.5,88.5,324654112,27,"Atlantic, Northeast"
7.5,88.5,324689664,27,"Atlantic, Northeast"
8.5,88.5,324724800,27,"Atlantic, Northeast"
9.5,88.5,324758688,27,"Atlantic, Northeast"
10.5,88.5,324791136,27,"Atlantic, Northeast"
11.5,88.5,324821920,27,"Atlantic, Northeast"
12.5,88.5,324851232,27,"Atlantic, Northeast"
13.5,88.5,324874720,27,"Atlantic, Northeast"
14.5,88.5,324894976,27,"Atlantic, Northeast"
15.5,88.5,324914112,27,"Atlantic, Northeast"
16.5,88.5,324933056,27,"Atlantic, Northeast"
17.5,88.5,324948000,27,"Atlantic, Northeast"
18.5,88.5,324961952,27,"Atlantic, Northeast"
19.5,88.5,324975296,27,"Atlantic, Northeast"
20.5,88.5,324985920,27,"Atlantic, Northeast"
21.5,88.5,324997184,27,"Atlantic, Northeast"
22.5,88.5,325007584,27,"Atlantic, Northeast"
23.5,88.5,325016608,27,"Atlantic, Northeast"
24.5,88.5,325024288,27,"Atlantic, Northeast"
25.5,88.5,325028992,27,"Atlantic, Northeast"
26.5,88.5,325031392,27,"Atlantic, Northeast"
27.5,88.5,325032864,27,"Atlantic, Northeast"
28.5,88.5,325030688,27,"Atlantic, Northeast"
29.5,88.5,325026144,27,"Atlantic, Northeast"
30.5,88.5,325020768,27,"Atlantic, Northeast"
31.5,88.5,325013728,27,"Atlantic, Northeast"
32.5,88.5,325005952,27,"Atlantic, Northeast"
33.5,88.5,324997152,27,"Atlantic, Northeast"
34.5,88.5,324988096,27,"Atlantic, Northeast"
35.5,88.5,324978048,27,"Atlantic, Northeast"
